step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,19,2,0,13,0,0.0,0.0,6.810901885928668,2,0.0,0.4837899708466625,2,0.0
20.0,27,41,7,1,28,0,26.0,0.9629629629629629,4.980679838153406,7,26.0,0.28300590376086715,7,26.0
30.0,39,64,20,4,43,0,149.0,3.8205128205128207,3.75972919577375,20,149.0,0.1828973981186406,20,149.0
40.0,48,85,24,9,57,0,317.0,6.604166666666667,2.9111920323875,24,331.0,0.14893872777704462,24,331.0
50.0,53,120,36,15,68,0,630.0,11.88679245283019,2.719953070120476,36,630.0,0.09217056443704844,36,630.0
60.0,59,132,46,22,81,0,1027.0,17.406779661016948,1.5055038556930265,46,1027.0,0.06420826761976377,46,1027.0
70.0,62,156,53,26,88,0,1518.0,24.483870967741936,1.2651472168059583,53,1518.0,0.061802969492286114,53,1518.0
80.0,67,183,46,29,96,0,1307.0,19.507462686567163,1.8626614534636627,46,1662.0,0.07763555841376243,46,1662.0
90.0,72,214,52,34,106,0,1660.0,23.055555555555557,2.4582494197349454,52,1737.0,0.07301771573933162,52,1737.0
100.0,70,241,38,44,114,0,1429.0,20.414285714285715,3.0003598237356774,38,1811.0,0.11041698845535217,38,1811.0
110.0,69,267,35,55,124,0,1622.0,23.507246376811594,3.8512553482625904,35,1828.0,0.14865439385137186,35,1828.0
120.0,65,296,36,69,134,0,1857.0,28.56923076923077,2.883854436238625,36,1933.0,0.10931361712882853,36,1933.0
130.0,65,339,45,80,145,0,2259.0,34.753846153846155,2.639705857047408,45,2299.0,0.08202083977192956,45,2299.0
140.0,65,365,37,90,155,0,1096.0,16.861538461538462,2.5096101826013366,37,2053.0,0.09790178819737189,37,2053.0
150.0,65,391,43,100,165,0,1073.0,16.50769230769231,2.8276007083205994,43,1545.0,0.10968573248010591,43,1545.0
160.0,66,416,31,110,176,0,861.0,13.045454545454545,2.7668811113837317,31,1591.0,0.1129719926960585,31,1591.0
170.0,64,440,40,122,186,0,1168.0,18.25,2.7532215390149135,40,1745.0,0.11326131186906056,40,1745.0
180.0,66,468,40,131,197,0,1272.0,19.272727272727273,2.637010870824851,40,1945.0,0.1019677085097701,40,1945.0
190.0,68,486,45,139,207,0,1657.0,24.36764705882353,2.737720759152287,45,2215.0,0.09670198311295641,45,2215.0
200.0,67,522,46,148,215,0,1993.0,29.746268656716417,1.8939064030448454,46,2579.0,0.07084303407605785,46,2579.0
210.0,68,554,52,155,223,0,2483.0,36.51470588235294,1.908182176647647,52,3041.0,0.05416802301437009,52,3041.0
220.0,66,581,37,163,229,0,2060.0,31.21212121212121,2.5805006310639302,37,2761.0,0.09110810633873231,37,2761.0
230.0,64,617,37,173,237,0,2234.0,34.90625,3.722240853006941,37,2555.0,0.13113051558867245,37,2555.0
240.0,59,646,42,187,246,0,2620.0,44.40677966101695,2.0243459256862293,42,2766.0,0.05704937157352496,42,2766.0
250.0,61,681,54,195,256,0,3096.0,50.75409836065574,0.9809151450894097,54,3247.0,0.050466484989897344,54,3247.0
260.0,62,711,46,197,259,0,3284.0,52.96774193548387,1.8558069760165075,46,3560.0,0.06815821140912084,46,3560.0
270.0,58,742,43,205,263,0,3606.0,62.172413793103445,1.5004304210488006,43,3870.0,0.07069876341216724,43,3870.0
280.0,61,762,36,209,270,0,3220.0,52.78688524590164,2.2058305337087463,36,3982.0,0.07978126235900393,36,3982.0
290.0,59,799,45,216,275,0,3329.0,56.42372881355932,1.8350534337345978,45,3986.0,0.059174976545078764,45,3986.0
300.0,56,832,41,222,278,0,3677.0,65.66071428571429,1.9472525576247197,41,4111.0,0.05650664608488351,41,4111.0
310.0,57,872,36,228,285,0,3590.0,62.98245614035088,2.5859732191415374,36,4126.0,0.0996011596893357,36,4126.0
320.0,58,906,41,237,295,0,3869.0,66.70689655172414,2.2479992355101395,41,4332.0,0.08376765848711651,41,4332.0
330.0,63,926,43,243,306,0,4165.0,66.11111111111111,2.099061515374134,43,4512.0,0.07609425278827546,43,4512.0
