episode,step,reward,queue,action
7,69,-3,15,1
7,70,-9,6,0
7,71,-1,7,0
7,72,-1,6,1
7,73,-2,8,0
7,74,-3,11,1
7,75,-3,14,1
7,76,-8,6,0
7,77,0,6,0
7,78,-2,4,1
7,79,-2,6,0
7,80,-3,9,1
7,81,-7,2,0
7,82,-3,5,0
7,83,-3,2,1
7,84,-3,5,1
7,85,-2,7,1
7,86,-3,10,1
7,87,-2,12,1
7,88,-8,4,0
7,89,-1,5,0
7,90,-2,3,1
7,91,-3,6,0
7,92,-3,3,0
7,93,-3,6,1
7,94,-4,2,1
7,95,-3,5,1
7,96,-3,8,1
7,97,-3,11,1
7,98,-2,13,1
7,99,-3,16,1
7,100,-10,6,0
7,101,0,6,0
7,102,-1,5,1
7,103,-3,8,0
7,104,-2,10,1
7,105,-8,2,0
7,106,-4,6,1
7,107,-4,10,0
7,108,-9,1,1
7,109,-3,4,0
7,110,-1,3,0
7,111,-3,6,1
7,112,-5,1,1
7,113,-3,4,1
7,114,-2,2,0
7,115,-3,5,1
7,116,-4,9,0
7,117,-7,2,1
7,118,-3,5,1
7,119,-3,2,0
7,120,-5,7,0
7,121,-4,11,0
7,122,-10,1,1
7,123,-3,4,1
7,124,-3,7,1
7,125,-4,3,0
7,126,-3,6,1
7,127,-4,2,1
7,128,-3,5,1
7,129,-2,7,1
7,130,-2,9,1
7,131,-4,13,1
7,132,-10,3,0
7,133,-4,7,0
7,134,-6,1,1
7,135,-4,5,0
7,136,-4,1,0
7,137,-4,5,1
7,138,-4,1,1
7,139,-2,3,0
7,140,-1,2,0
7,141,-3,5,0
7,142,-3,8,0
7,143,-5,13,0
7,144,-3,16,0
7,145,-8,8,1
7,146,-3,5,1
7,147,-2,7,0
7,148,-6,13,1
7,149,-9,4,1
7,150,-1,5,0
7,151,0,5,0
7,152,-3,8,1
7,153,-8,0,1
7,154,-4,4,1
7,155,-2,6,1
7,156,-3,9,1
7,157,-6,3,0
7,158,-3,6,0
7,159,-4,2,1
7,160,-3,5,1
7,161,-2,7,1
7,162,-3,10,1
7,163,-8,2,0
7,164,-5,7,1
7,165,-5,2,1
7,166,-2,4,1
7,167,-1,3,0
7,168,-4,7,1
7,169,-5,2,1
7,170,-3,5,1
7,171,-2,7,1
7,172,-6,1,0
7,173,-4,5,0
7,174,-4,9,0
7,175,-8,1,1
7,176,-2,3,0
7,177,0,3,0
7,178,-4,7,1
7,179,-5,2,1
7,180,-2,4,1
7,181,-2,2,0
7,182,-3,5,1
7,183,-4,1,1
7,184,-2,3,1
7,185,-2,1,0
7,186,-5,6,1
7,187,-4,2,1
7,188,-3,5,0
7,189,-2,3,0
7,190,-2,5,0
7,191,-4,9,0
7,192,-4,13,0
7,193,-8,5,1
7,194,0,5,1
7,195,-2,7,1
7,196,-6,1,0
7,197,-4,5,1
7,198,-4,9,0
7,199,-7,2,1
8,0,0,0,0
8,1,-2,2,1
8,2,-1,1,1
8,3,-3,4,0
8,4,-2,6,1
8,5,-5,1,0
8,6,-5,6,1
8,7,-5,1,1
8,8,-2,3,0
8,9,-3,6,1
8,10,-3,9,1
8,11,-2,11,1
8,12,-3,14,1
8,13,-9,5,0
8,14,-1,6,1
8,15,-3,3,1
8,16,-3,6,0
8,17,-4,2,0
8,18,-4,6,1
8,19,-3,9,0
8,20,-4,13,0
8,21,-9,4,1
8,22,0,4,0
8,23,-2,6,0
8,24,-4,10,1
8,25,-8,2,1
8,26,-1,3,0
8,27,0,3,0
8,28,-4,7,1
8,29,-6,1,1
8,30,-3,4,1
8,31,-2,2,0
8,32,-3,5,1
8,33,-4,1,1
8,34,-3,4,0
8,35,-3,7,1
8,36,-4,3,0
8,37,-2,5,1
8,38,-4,1,1
8,39,-3,4,1
8,40,-3,7,1
8,41,-2,9,1
8,42,-3,12,1
8,43,-3,15,1
8,44,-2,17,1
8,45,-4,21,1
8,46,-2,23,1
8,47,-2,25,1
8,48,-3,28,1
8,49,-10,18,0
8,50,-9,9,0
8,51,-1,10,0
8,52,-3,13,0
8,53,-4,17,0
8,54,-4,21,0
8,55,-9,12,1
8,56,-7,5,0
8,57,-2,7,1
8,58,-1,6,0
8,59,-4,10,0
8,60,-4,14,0
8,61,-3,17,0
8,62,-10,7,1
8,63,-3,4,1
8,64,-3,7,1
8,65,-2,9,1
8,66,-3,12,1
8,67,-9,3,0
8,68,-3,6,0
8,69,-3,3,1
8,70,-3,6,1
8,71,-4,2,0
8,72,-4,6,0
8,73,-3,9,0
8,74,-6,3,1
8,75,-2,5,0
8,76,-2,7,1
8,77,-4,11,1
8,78,-9,2,0
8,79,-3,5,1
8,80,-3,2,1
8,81,-4,6,1
8,82,-1,7,1
8,83,-5,2,0
8,84,-3,5,1
8,85,-4,1,1
8,86,-3,4,1
8,87,-2,2,0
8,88,-4,6,0
8,89,-3,9,0
8,90,-7,2,1
8,91,-2,4,1
8,92,-1,3,0
8,93,-3,6,1
8,94,-4,2,1
8,95,-3,5,1
8,96,-3,2,0
8,97,-4,6,1
8,98,-5,1,1
8,99,-3,4,1
8,100,-3,7,1
8,101,-2,9,1
8,102,-8,1,0
8,103,-5,6,1
8,104,-3,9,0
8,105,-8,1,1
8,106,-2,3,0
8,107,0,3,0
8,108,-3,6,1
8,109,-5,11,0
8,110,-10,1,1
8,111,-2,3,0
8,112,-4,7,1
8,113,-2,9,1
8,114,-3,12,1
8,115,-9,3,0
8,116,-1,4,0
8,117,-1,3,1
8,118,-3,6,1
8,119,-3,3,0
8,120,-4,7,1
8,121,-3,10,0
8,122,-4,14,0
8,123,-8,6,1
8,124,-1,5,0
8,125,-2,7,1
8,126,-5,2,0
8,127,-3,5,0
8,128,-4,1,1
8,129,-3,4,0
8,130,-2,6,1
8,131,-4,10,1
8,132,-8,2,0
8,133,-4,6,1
8,134,-3,9,0
8,135,-7,2,1
8,136,-3,5,0
8,137,-2,3,0
8,138,-4,7,0
8,139,-6,1,1
8,140,-4,5,0
8,141,-4,1,0
8,142,-3,4,1
8,143,-2,2,1
8,144,-2,4,1
8,145,-3,7,1
8,146,-6,1,0
8,147,-4,5,1
8,148,-4,9,0
8,149,-6,3,1
8,150,-3,6,1
8,151,-3,3,0
8,152,-3,6,0
8,153,-4,10,0
8,154,-9,1,1
8,155,-3,4,1
8,156,-1,3,0
8,157,-4,7,0
8,158,-6,1,1
8,159,-3,4,1
8,160,-1,3,0
8,161,-3,6,1
8,162,-3,9,0
8,163,-7,2,1
8,164,-2,4,0
8,165,0,4,0
8,166,-4,8,1
8,167,-8,0,1
8,168,-3,3,0
8,169,-3,6,1
8,170,-5,1,0
8,171,-4,5,0
8,172,-3,2,1
8,173,-3,5,0
8,174,-2,3,0
8,175,-3,6,1
8,176,-4,2,1
8,177,-2,4,0
8,178,-3,7,1
8,179,-3,10,1
8,180,-2,12,1
8,181,-9,3,0
8,182,-2,5,1
8,183,-2,3,1
8,184,-2,5,1
8,185,-4,1,0
8,186,-5,6,1
8,187,-5,1,1
8,188,-4,5,1
8,189,-2,3,0
8,190,-2,5,1
8,191,-3,2,1
8,192,-2,4,1
8,193,-4,8,1
8,194,-2,10,1
8,195,-8,2,0
8,196,-3,5,1
8,197,-5,10,0
8,198,-3,13,0
8,199,-8,5,1
9,0,0,0,1
9,1,-2,2,0
9,2,-1,1,1
9,3,-3,4,1
9,4,-1,3,0
9,5,-3,6,0
9,6,-4,10,0
9,7,-3,13,0
9,8,-4,17,0
9,9,-7,10,1
9,10,-5,5,1
9,11,-3,8,1
9,12,-2,10,1
9,13,-7,3,0
9,14,-3,6,1
9,15,-4,10,0
9,16,-9,1,1
9,17,-3,4,0
9,18,-2,6,1
9,19,-4,2,0
9,20,-4,6,1
9,21,-4,2,1
9,22,-3,5,1
9,23,-2,7,1
9,24,-3,10,1
9,25,-3,13,1
9,26,-2,15,1
9,27,-9,6,0
9,28,0,6,1
9,29,-1,5,1
9,30,-3,8,0
9,31,-3,11,1
9,32,-2,13,1
9,33,-3,16,1
9,34,-3,19,1
9,35,-11,8,0
9,36,-2,6,0
9,37,-2,8,1
9,38,-4,12,0
9,39,-3,15,1
9,40,-2,17,1
9,41,-3,20,1
9,42,-3,23,1
9,43,-2,25,1
9,44,-8,17,0
9,45,-11,6,1
9,46,-2,8,1
9,47,-11,19,0
9,48,-10,9,0
9,49,-3,6,1
9,50,-2,8,1
9,51,-4,12,0
9,52,-3,15,1
9,53,-7,8,0
9,54,-1,7,1
9,55,-3,10,0
9,56,-8,2,1
9,57,-3,5,0
9,58,-2,7,1
9,59,-6,1,0
9,60,-4,5,1
9,61,-5,10,0
9,62,-9,1,1
9,63,-3,4,0
9,64,-3,7,1
9,65,-2,9,1
9,66,-3,12,1
9,67,-3,15,1
9,68,-3,18,1
9,69,-11,7,0
9,70,0,7,1
9,71,-2,9,0
9,72,-8,1,1
9,73,-3,4,1
9,74,-3,7,1
9,75,-6,1,0
9,76,-5,6,1
9,77,-4,2,1
9,78,-2,4,1
9,79,-1,3,0
9,80,-2,5,1
9,81,-5,10,0
9,82,-9,1,1
9,83,-3,4,0
9,84,-3,7,1
9,85,-4,3,0
9,86,-4,7,1
9,87,-5,2,1
9,88,-3,5,1
9,89,-3,2,0
9,90,-3,5,1
9,91,-3,2,1
9,92,-2,4,0
9,93,-3,7,1
9,94,-3,10,1
9,95,-3,13,1
9,96,-10,3,0
9,97,-3,6,1
9,98,-4,2,1
9,99,-3,5,1
9,100,-3,2,0
9,101,-4,6,1
9,102,-4,10,0
9,103,-8,2,1
9,104,-3,5,1
9,105,-2,3,0
9,106,-4,7,0
9,107,-5,2,1
9,108,-3,5,0
9,109,-2,7,1
9,110,-5,2,0
9,111,-3,5,1
9,112,-4,1,1
9,113,-3,4,1
9,114,-3,7,1
9,115,-2,9,1
9,116,-3,12,1
9,117,-3,15,1
9,118,-10,5,0
9,119,-2,7,1
9,120,-1,6,1
9,121,-3,9,1
9,122,-2,11,1
9,123,-10,1,0
9,124,-4,5,1
9,125,-3,2,1
9,126,-2,4,0
9,127,-3,7,1
9,128,-3,10,1
9,129,-3,13,1
9,130,-11,2,0
9,131,-3,5,1
9,132,-2,3,1
9,133,-2,5,0
9,134,-3,8,1
9,135,-6,2,0
9,136,-3,5,0
9,137,-4,9,0
9,138,-5,14,0
9,139,-3,17,0
9,140,-8,9,1
9,141,-4,5,1
9,142,-3,8,1
9,143,-2,10,1
9,144,-3,13,1
9,145,-3,16,1
9,146,-9,7,0
9,147,-2,5,0
9,148,-4,9,0
9,149,-3,12,0
9,150,-4,16,0
9,151,-8,8,1
9,152,-3,5,1
9,153,-2,7,1
9,154,-5,2,0
9,155,-4,6,1
9,156,-4,2,1
9,157,-2,4,0
9,158,-2,6,1
9,159,-4,10,1
9,160,-7,3,0
9,161,-3,6,0
9,162,-5,1,1
9,163,-3,4,0
9,164,-2,2,0
9,165,-4,6,1
9,166,-3,9,0
9,167,-4,13,0
9,168,-9,4,1
9,169,0,4,0
9,170,-2,6,0
9,171,-4,10,0
9,172,-8,2,1
9,173,-3,5,1
9,174,-2,7,1
9,175,-4,11,1
9,176,-2,13,1
9,177,-3,16,1
9,178,-9,7,0
9,179,0,7,1
9,180,-3,10,0
9,181,-4,14,0
9,182,-8,6,1
9,183,-2,4,0
9,184,-2,6,0
9,185,-3,9,1
9,186,-8,1,1
9,187,-2,3,0
9,188,-4,7,1
9,189,-3,10,1
9,190,-2,12,1
9,191,-3,15,1
9,192,-9,6,0
9,193,0,6,1
9,194,-3,9,0
9,195,-8,1,1
9,196,-3,4,1
9,197,-2,6,1
9,198,-3,9,1
9,199,-8,1,0
10,0,0,0,1
10,1,-2,2,1
10,2,-1,1,1
10,3,-3,4,0
10,4,-1,3,0
10,5,-3,6,1
10,6,-5,1,1
10,7,-3,4,0
10,8,-3,7,1
10,9,-4,3,0
10,10,-4,7,1
10,11,-4,11,0
10,12,-3,14,0
10,13,-4,18,0
10,14,-10,8,1
10,15,-4,4,0
10,16,-2,6,0
10,17,-8,14,1
10,18,-8,6,1
10,19,-2,4,1
10,20,-4,8,0
10,21,-4,12,0
10,22,-9,3,1
10,23,-1,4,0
10,24,-3,7,1
10,25,-3,10,1
10,26,-8,2,0
10,27,-4,6,1
10,28,-5,1,1
10,29,-3,4,1
10,30,-2,2,0
10,31,-3,5,1
10,32,-3,2,1
10,33,-2,4,1
10,34,-1,3,0
10,35,-3,6,1
10,36,-4,2,1
10,37,-2,4,1
10,38,-4,8,1
10,39,-5,3,0
10,40,-3,6,0
10,41,-4,10,0
10,42,-9,1,1
10,43,-3,4,1
10,44,-1,3,0
10,45,-4,7,0
10,46,-5,2,1
10,47,-2,4,1
10,48,-2,2,0
10,49,-3,5,1
10,50,-5,10,0
10,51,-3,13,0
10,52,-9,4,1
10,53,-1,5,1
10,54,-2,7,1
10,55,-2,9,1
10,56,-3,12,1
10,57,-10,2,0
10,58,-4,6,0
10,59,-3,9,0
10,60,-8,1,1
10,61,-3,4,1
10,62,-2,6,1
10,63,-4,2,0
10,64,-5,7,1
10,65,-2,9,0
10,66,-4,13,0
10,67,-8,5,1
10,68,0,5,1
10,69,-1,6,0
10,70,-4,10,0
10,71,-4,14,0
10,72,-9,5,1
10,73,-1,4,0
10,74,-2,6,0
10,75,-4,10,0
10,76,-9,1,1
10,77,-3,4,0
10,78,-3,7,1
10,79,-2,9,1
10,80,-3,12,1
10,81,-3,15,1
10,82,-11,4,0
10,83,-1,5,1
10,84,-1,6,1
10,85,-2,8,1
10,86,-5,3,0
10,87,-4,7,1
10,88,-4,3,1
10,89,-2,5,0
10,90,-2,7,1
10,91,-3,10,1
10,92,-3,13,1
10,93,-2,15,1
10,94,-3,18,1
10,95,-3,21,1
10,96,-3,24,1
10,97,-3,27,1
10,98,-2,29,1
10,99,-8,21,0
10,100,-11,10,1
10,101,-4,6,1
10,102,-13,19,0
10,103,-6,13,0
10,104,-8,5,0
10,105,-3,8,1
10,106,-8,16,1
10,107,-3,19,1
10,108,-9,10,0
10,109,-4,6,1
10,110,-3,9,0
10,111,-7,2,1
10,112,-2,4,1
10,113,-1,3,0
10,114,-4,7,0
10,115,-4,11,0
10,116,-9,2,1
10,117,-2,4,1
10,118,0,4,0
10,119,-4,8,1
10,120,-7,1,1
10,121,-3,4,0
10,122,-1,3,0
10,123,-4,7,1
10,124,-3,10,0
10,125,-3,13,0
10,126,-9,4,1
10,127,-1,5,0
10,128,-2,7,1
10,129,-2,9,1
10,130,-2,11,1
10,131,-4,15,1
10,132,-2,17,1
10,133,-3,20,1
10,134,-9,11,0
10,135,-5,6,1
10,136,-3,9,0
10,137,-6,3,1
10,138,-2,5,1
10,139,-2,3,0
10,140,-3,6,1
10,141,-4,10,0
10,142,-3,13,0
10,143,-8,5,1
10,144,0,5,0
10,145,-1,6,0
10,146,-5,11,0
10,147,-4,15,0
10,148,-10,5,1
10,149,-1,4,0
10,150,-3,7,1
10,151,-2,9,1
10,152,-3,12,1
10,153,-9,3,0
10,154,-3,6,0
10,155,-3,3,1
10,156,-3,6,1
10,157,-3,9,1
10,158,-2,11,1
10,159,-3,14,1
10,160,-2,16,1
10,161,-10,6,0
10,162,-1,5,1
10,163,-3,8,0
10,164,-5,13,0
10,165,-4,17,0
10,166,-10,7,1
10,167,-3,4,1
10,168,-3,7,1
10,169,-2,9,1
10,170,-7,2,0
10,171,-3,5,1
10,172,-4,1,1
10,173,-3,4,0
10,174,-1,3,0
10,175,-2,5,1
10,176,-4,9,0
10,177,-7,2,1
10,178,-3,5,1
10,179,-2,7,1
10,180,-4,3,0
10,181,-3,6,1
10,182,-4,2,1
10,183,-2,4,0
10,184,-2,6,1
10,185,-3,9,1
10,186,-7,2,0
10,187,-3,5,1
10,188,-5,10,0
10,189,-9,1,1
10,190,-4,5,1
10,191,-2,7,1
10,192,-3,10,1
10,193,-3,13,1
10,194,-3,16,1
10,195,-2,18,1
10,196,-10,8,0
10,197,-2,6,0
10,198,0,6,1
10,199,-4,10,0
11,0,0,0,0
11,1,-2,2,0
11,2,-1,1,1
11,3,-3,4,1
11,4,-1,3,0
11,5,-3,6,0
11,6,-4,10,0
11,7,-9,1,1
11,8,-3,4,1
11,9,-2,6,1
11,10,-5,1,0
11,11,-5,6,0
11,12,-4,2,1
11,13,-2,4,0
11,14,-3,1,0
11,15,-5,6,1
11,16,-4,2,1
11,17,-3,5,0
11,18,-1,4,0
11,19,-3,7,1
11,20,-6,1,1
11,21,-3,4,0
11,22,-3,7,1
11,23,-4,3,0
11,24,-4,7,0
11,25,-6,1,1
11,26,-3,4,0
11,27,-2,2,0
11,28,-4,6,1
11,29,-5,1,1
11,30,-3,4,0
11,31,-2,2,0
11,32,-3,5,1
11,33,-4,1,1
11,34,-3,4,1
11,35,-3,1,0
11,36,-4,5,1
11,37,-4,9,0
11,38,-4,13,0
11,39,-8,5,1
11,40,0,5,1
11,41,0,5,0
11,42,-4,9,1
11,43,-3,12,0
11,44,-8,4,1
11,45,0,4,0
11,46,-3,7,1
11,47,-2,9,1
